quote_date,underlying_last,expire_date,dte,c_last,strike,p_last
2021-01-05,130.95,2021-01-15,10.0,77.06,52.5,0.01
2021-01-05,130.95,2021-01-15,10.0,77.59,53.75,0.01
2021-01-05,130.95,2021-01-15,10.0,75.0,55.0,0.01
2021-01-05,130.95,2021-01-15,10.0,74.75,56.25,0.01
2021-01-05,130.95,2021-01-15,10.0,73.55,57.5,0.01
2021-01-05,130.95,2021-01-15,10.0,73.69,58.75,0.01
2021-01-05,130.95,2021-01-15,10.0,71.25,60.0,0.01
2021-01-05,130.95,2021-01-15,10.0,67.41,61.25,0.01
2021-01-05,130.95,2021-01-15,10.0,68.58,62.5,0.02
2021-01-05,130.95,2021-01-15,10.0,67.19,63.75,0.02
2021-01-05,130.95,2021-01-15,10.0,65.96,65.0,0.01
2021-01-05,130.95,2021-01-15,10.0,64.99,66.25,0.01
2021-01-05,130.95,2021-01-15,10.0,63.55,67.5,0.01
2021-01-05,130.95,2021-01-15,10.0,61.31,68.75,0.02
2021-01-05,130.95,2021-01-15,10.0,61.12,70.0,0.01
2021-01-05,130.95,2021-01-15,10.0,58.73,71.25,0.03
2021-01-05,130.95,2021-01-15,10.0,58.41,72.5,0.03
2021-01-05,130.95,2021-01-15,10.0,57.52,73.75,0.01
2021-01-05,130.95,2021-01-15,10.0,56.25,75.0,0.01
2021-01-05,130.95,2021-01-15,10.0,57.08,76.25,0.01
2021-01-05,130.95,2021-01-15,10.0,53.57,77.5,0.02
2021-01-05,130.95,2021-01-15,10.0,55.1,78.75,0.01
2021-01-05,130.95,2021-01-15,10.0,51.0,80.0,0.02
2021-01-05,130.95,2021-01-15,10.0,49.95,81.25,0.03
2021-01-05,130.95,2021-01-15,10.0,48.45,82.5,0.03
2021-01-05,130.95,2021-01-15,10.0,48.82,83.75,0.04
2021-01-05,130.95,2021-01-15,10.0,46.35,85.0,0.03
2021-01-05,130.95,2021-01-15,10.0,44.5,86.25,0.03
2021-01-05,130.95,2021-01-15,10.0,43.6,87.5,0.04
2021-01-05,130.95,2021-01-15,10.0,39.5,88.75,0.13
2021-01-05,130.95,2021-01-15,10.0,41.2,90.0,0.05
2021-01-05,130.95,2021-01-15,10.0,40.05,91.25,0.06
2021-01-05,130.95,2021-01-15,10.0,38.91,92.5,0.06
2021-01-05,130.95,2021-01-15,10.0,37.5,93.75,0.07
2021-01-05,130.95,2021-01-15,10.0,36.05,95.0,0.08
2021-01-05,130.95,2021-01-15,10.0,34.85,96.25,0.09
2021-01-05,130.95,2021-01-15,10.0,33.62,97.5,0.1
2021-01-05,130.95,2021-01-15,10.0,32.65,98.75,0.1
2021-01-05,130.95,2021-01-15,10.0,31.1,100.0,0.11
2021-01-05,130.95,2021-01-15,10.0,27.1,101.25,0.12
2021-01-05,130.95,2021-01-15,10.0,29.2,102.5,0.13
2021-01-05,130.95,2021-01-15,10.0,27.65,103.75,0.13
2021-01-05,130.95,2021-01-15,10.0,26.03,105.0,0.15
2021-01-05,130.95,2021-01-15,10.0,24.0,107.5,0.18
2021-01-05,130.95,2021-01-15,10.0,21.25,110.0,0.21
2021-01-05,130.95,2021-01-15,10.0,0.0,111.0,0.26
2021-01-05,130.95,2021-01-15,10.0,18.45,112.0,0.24
2021-01-05,130.95,2021-01-15,10.0,18.63,112.5,0.25
2021-01-05,130.95,2021-01-15,10.0,17.3,113.0,0.26
2021-01-05,130.95,2021-01-15,10.0,17.55,114.0,0.28
2021-01-05,130.95,2021-01-15,10.0,16.5,115.0,0.3
2021-01-05,130.95,2021-01-15,10.0,15.23,116.0,0.33
2021-01-05,130.95,2021-01-15,10.0,13.6,117.0,0.35
2021-01-05,130.95,2021-01-15,10.0,13.75,117.5,0.35
2021-01-05,130.95,2021-01-15,10.0,13.03,118.0,0.38
2021-01-05,130.95,2021-01-15,10.0,12.5,119.0,0.43
2021-01-05,130.95,2021-01-15,10.0,11.39,120.0,0.5
2021-01-05,130.95,2021-01-15,10.0,10.15,121.0,0.55
2021-01-05,130.95,2021-01-15,10.0,9.57,122.0,0.64
2021-01-05,130.95,2021-01-15,10.0,9.45,122.5,0.7
2021-01-05,130.95,2021-01-15,10.0,8.7,123.0,0.79
2021-01-05,130.95,2021-01-15,10.0,8.0,124.0,0.89
2021-01-05,130.95,2021-01-15,10.0,7.1,125.0,1.1
2021-01-05,130.95,2021-01-15,10.0,6.5,126.0,1.31
2021-01-05,130.95,2021-01-15,10.0,5.57,127.0,1.52
2021-01-05,130.95,2021-01-15,10.0,4.85,128.0,1.9
2021-01-05,130.95,2021-01-15,10.0,4.25,129.0,2.26
2021-01-05,130.95,2021-01-15,10.0,3.65,130.0,2.65
2021-01-05,130.95,2021-01-15,10.0,3.09,131.0,3.11
2021-01-05,130.95,2021-01-15,10.0,2.64,132.0,3.67
2021-01-05,130.95,2021-01-15,10.0,2.19,133.0,4.2
2021-01-05,130.95,2021-01-15,10.0,1.84,134.0,4.85
2021-01-05,130.95,2021-01-15,10.0,1.52,135.0,5.27
2021-01-05,130.95,2021-01-15,10.0,1.26,136.0,6.15
2021-01-05,130.95,2021-01-15,10.0,1.01,137.0,6.82
2021-01-05,130.95,2021-01-15,10.0,0.83,138.0,7.65
2021-01-05,130.95,2021-01-15,10.0,0.68,139.0,8.6
2021-01-05,130.95,2021-01-15,10.0,0.54,140.0,9.52
2021-01-05,130.95,2021-01-15,10.0,0.44,141.0,10.95
2021-01-05,130.95,2021-01-15,10.0,0.36,142.0,11.3
2021-01-05,130.95,2021-01-15,10.0,0.3,143.0,12.25
2021-01-05,130.95,2021-01-15,10.0,0.25,144.0,14.3
2021-01-05,130.95,2021-01-15,10.0,0.21,145.0,14.0
2021-01-05,130.95,2021-01-15,10.0,0.17,146.0,0.0
2021-01-05,130.95,2021-01-15,10.0,0.15,147.0,16.05
2021-01-05,130.95,2021-01-15,10.0,0.12,148.0,0.0
2021-01-05,130.95,2021-01-15,10.0,0.11,149.0,0.0
2021-01-05,130.95,2021-01-15,10.0,0.1,150.0,19.4
2021-01-05,130.95,2021-01-15,10.0,0.06,152.5,0.0
2021-01-05,130.95,2021-01-15,10.0,0.05,155.0,24.15
2021-01-05,130.95,2021-01-15,10.0,0.04,157.5,0.0
2021-01-05,130.95,2021-01-15,10.0,0.03,160.0,29.95
2021-01-05,130.95,2021-01-15,10.0,0.03,165.0,33.63
2021-01-05,130.95,2021-01-15,10.0,0.03,170.0,39.1
2021-01-05,130.95,2021-01-15,10.0,0.02,175.0,44.55
2021-01-05,130.95,2021-01-15,10.0,0.01,180.0,43.75
2021-01-05,130.95,2021-01-15,10.0,0.02,185.0,52.55
2021-01-05,130.95,2021-01-15,10.0,0.02,190.0,58.05
2021-01-05,130.95,2021-01-15,10.0,0.01,195.0,63.4
2021-01-05,130.95,2021-01-15,10.0,0.02,200.0,70.9
2021-01-05,130.95,2021-01-15,10.0,0.01,225.0,91.25
2021-01-05,130.95,2021-01-15,10.0,0.01,250.0,117.2
2021-01-05,130.95,2021-01-22,17.0,68.0,65.0,0.01
2021-01-05,130.95,2021-01-22,17.0,61.09,70.0,0.03
2021-01-05,130.95,2021-01-22,17.0,57.06,75.0,0.03
2021-01-05,130.95,2021-01-22,17.0,0.0,80.0,0.04
2021-01-05,130.95,2021-01-22,17.0,49.5,85.0,0.05
2021-01-05,130.95,2021-01-22,17.0,41.48,90.0,0.08
2021-01-05,130.95,2021-01-22,17.0,34.0,95.0,0.13
2021-01-05,130.95,2021-01-22,17.0,31.22,100.0,0.18
2021-01-05,130.95,2021-01-22,17.0,30.27,101.0,0.0
2021-01-05,130.95,2021-01-22,17.0,0.0,102.0,0.0
2021-01-05,130.95,2021-01-22,17.0,0.0,103.0,0.21
2021-01-05,130.95,2021-01-22,17.0,0.0,104.0,0.0
2021-01-05,130.95,2021-01-22,17.0,26.3,105.0,0.24
2021-01-05,130.95,2021-01-22,17.0,0.0,106.0,0.28
2021-01-05,130.95,2021-01-22,17.0,24.1,107.0,0.26
2021-01-05,130.95,2021-01-22,17.0,29.05,108.0,0.27
2021-01-05,130.95,2021-01-22,17.0,23.65,109.0,0.28
2021-01-05,130.95,2021-01-22,17.0,21.6,110.0,0.29
2021-01-05,130.95,2021-01-22,17.0,22.39,111.0,0.34
2021-01-05,130.95,2021-01-22,17.0,20.45,112.0,0.41
2021-01-05,130.95,2021-01-22,17.0,16.95,113.0,0.44
2021-01-05,130.95,2021-01-22,17.0,21.7,114.0,0.43
2021-01-05,130.95,2021-01-22,17.0,16.85,115.0,0.45
2021-01-05,130.95,2021-01-22,17.0,13.75,116.0,0.51
2021-01-05,130.95,2021-01-22,17.0,14.5,117.0,0.57
2021-01-05,130.95,2021-01-22,17.0,13.7,118.0,0.66
2021-01-05,130.95,2021-01-22,17.0,11.93,119.0,0.7
2021-01-05,130.95,2021-01-22,17.0,11.96,120.0,0.81
2021-01-05,130.95,2021-01-22,17.0,10.3,121.0,0.95
2021-01-05,130.95,2021-01-22,17.0,10.25,122.0,1.05
2021-01-05,130.95,2021-01-22,17.0,9.45,123.0,1.23
2021-01-05,130.95,2021-01-22,17.0,8.65,124.0,1.41
2021-01-05,130.95,2021-01-22,17.0,7.58,125.0,1.74
2021-01-05,130.95,2021-01-22,17.0,6.86,126.0,1.93
2021-01-05,130.95,2021-01-22,17.0,6.4,127.0,2.2
2021-01-05,130.95,2021-01-22,17.0,5.55,128.0,2.61
2021-01-05,130.95,2021-01-22,17.0,4.95,129.0,2.92
2021-01-05,130.95,2021-01-22,17.0,4.44,130.0,3.42
2021-01-05,130.95,2021-01-22,17.0,3.85,131.0,3.9
2021-01-05,130.95,2021-01-22,17.0,3.42,132.0,4.45
2021-01-05,130.95,2021-01-22,17.0,3.0,133.0,4.96
2021-01-05,130.95,2021-01-22,17.0,2.6,134.0,5.92
2021-01-05,130.95,2021-01-22,17.0,2.22,135.0,6.25
2021-01-05,130.95,2021-01-22,17.0,1.92,136.0,6.85
2021-01-05,130.95,2021-01-22,17.0,1.73,137.0,7.53
2021-01-05,130.95,2021-01-22,17.0,1.41,138.0,8.47
2021-01-05,130.95,2021-01-22,17.0,1.19,139.0,9.38
2021-01-05,130.95,2021-01-22,17.0,1.05,140.0,9.95
2021-01-05,130.95,2021-01-22,17.0,0.9,141.0,10.7
2021-01-05,130.95,2021-01-22,17.0,0.81,142.0,12.15
2021-01-05,130.95,2021-01-22,17.0,0.7,143.0,13.15
2021-01-05,130.95,2021-01-22,17.0,0.59,144.0,15.45
2021-01-05,130.95,2021-01-22,17.0,0.5,145.0,14.3
2021-01-05,130.95,2021-01-22,17.0,0.45,146.0,15.95
2021-01-05,130.95,2021-01-22,17.0,0.37,147.0,0.0
2021-01-05,130.95,2021-01-22,17.0,0.32,148.0,17.7
2021-01-05,130.95,2021-01-22,17.0,0.31,149.0,0.0
2021-01-05,130.95,2021-01-22,17.0,0.27,150.0,20.0
2021-01-05,130.95,2021-01-22,17.0,0.21,152.5,0.0
2021-01-05,130.95,2021-01-22,17.0,0.16,155.0,22.01
2021-01-05,130.95,2021-01-22,17.0,0.13,157.5,0.0
2021-01-05,130.95,2021-01-22,17.0,0.11,160.0,29.55
2021-01-05,130.95,2021-01-22,17.0,0.08,165.0,29.02
2021-01-05,130.95,2021-01-22,17.0,0.05,170.0,41.11
2021-01-05,130.95,2021-01-22,17.0,0.05,175.0,40.25
2021-01-05,130.95,2021-01-22,17.0,0.03,180.0,0.0
2021-01-05,130.95,2021-01-22,17.0,0.03,185.0,50.65
2021-01-05,130.95,2021-01-22,17.0,0.03,190.0,58.1
2021-01-05,130.95,2021-01-22,17.0,0.04,195.0,0.0
2021-01-05,130.95,2021-01-22,17.0,0.02,200.0,0.0
2021-01-05,130.95,2021-01-29,24.0,70.0,65.0,0.03
2021-01-05,130.95,2021-01-29,24.0,62.65,70.0,0.06
2021-01-05,130.95,2021-01-29,24.0,61.0,75.0,0.11
2021-01-05,130.95,2021-01-29,24.0,56.4,80.0,0.11
2021-01-05,130.95,2021-01-29,24.0,0.0,85.0,0.14
2021-01-05,130.95,2021-01-29,24.0,46.45,90.0,0.18
2021-01-05,130.95,2021-01-29,24.0,36.22,95.0,0.25
2021-01-05,130.95,2021-01-29,24.0,29.65,100.0,0.3
2021-01-05,130.95,2021-01-29,24.0,0.0,101.0,0.33
2021-01-05,130.95,2021-01-29,24.0,0.0,102.0,0.42
2021-01-05,130.95,2021-01-29,24.0,0.0,103.0,0.4
2021-01-05,130.95,2021-01-29,24.0,0.0,104.0,0.0
2021-01-05,130.95,2021-01-29,24.0,24.8,105.0,0.4
2021-01-05,130.95,2021-01-29,24.0,0.0,106.0,0.0
2021-01-05,130.95,2021-01-29,24.0,23.7,107.0,0.52
2021-01-05,130.95,2021-01-29,24.0,25.95,108.0,0.56
2021-01-05,130.95,2021-01-29,24.0,23.95,109.0,0.61
2021-01-05,130.95,2021-01-29,24.0,20.85,110.0,0.59
2021-01-05,130.95,2021-01-29,24.0,18.97,111.0,0.89
2021-01-05,130.95,2021-01-29,24.0,18.73,112.0,0.73
2021-01-05,130.95,2021-01-29,24.0,19.25,113.0,0.82
2021-01-05,130.95,2021-01-29,24.0,17.26,114.0,0.94
2021-01-05,130.95,2021-01-29,24.0,16.95,115.0,0.95
2021-01-05,130.95,2021-01-29,24.0,16.1,116.0,1.04
2021-01-05,130.95,2021-01-29,24.0,14.0,117.0,1.15
2021-01-05,130.95,2021-01-29,24.0,14.4,118.0,1.3
2021-01-05,130.95,2021-01-29,24.0,13.5,119.0,1.48
2021-01-05,130.95,2021-01-29,24.0,12.65,120.0,1.62
2021-01-05,130.95,2021-01-29,24.0,11.37,121.0,1.84
2021-01-05,130.95,2021-01-29,24.0,11.08,122.0,2.0
2021-01-05,130.95,2021-01-29,24.0,10.25,123.0,2.29
2021-01-05,130.95,2021-01-29,24.0,9.65,124.0,2.54
2021-01-05,130.95,2021-01-29,24.0,8.95,125.0,2.88
2021-01-05,130.95,2021-01-29,24.0,8.39,126.0,3.25
2021-01-05,130.95,2021-01-29,24.0,7.66,127.0,3.51
2021-01-05,130.95,2021-01-29,24.0,7.25,128.0,4.0
2021-01-05,130.95,2021-01-29,24.0,6.55,129.0,4.45
2021-01-05,130.95,2021-01-29,24.0,5.9,130.0,4.9
2021-01-05,130.95,2021-01-29,24.0,5.43,131.0,5.33
2021-01-05,130.95,2021-01-29,24.0,5.0,132.0,5.8
2021-01-05,130.95,2021-01-29,24.0,4.47,133.0,6.36
2021-01-05,130.95,2021-01-29,24.0,4.1,134.0,6.85
2021-01-05,130.95,2021-01-29,24.0,3.7,135.0,7.45
2021-01-05,130.95,2021-01-29,24.0,3.3,136.0,8.75
2021-01-05,130.95,2021-01-29,24.0,3.05,137.0,9.01
2021-01-05,130.95,2021-01-29,24.0,2.77,138.0,9.8
2021-01-05,130.95,2021-01-29,24.0,2.46,139.0,12.65
2021-01-05,130.95,2021-01-29,24.0,2.19,140.0,11.82
2021-01-05,130.95,2021-01-29,24.0,2.0,141.0,12.4
2021-01-05,130.95,2021-01-29,24.0,1.86,142.0,15.1
2021-01-05,130.95,2021-01-29,24.0,1.65,143.0,13.25
2021-01-05,130.95,2021-01-29,24.0,1.42,144.0,11.24
2021-01-05,130.95,2021-01-29,24.0,1.3,145.0,15.11
2021-01-05,130.95,2021-01-29,24.0,1.19,146.0,13.55
2021-01-05,130.95,2021-01-29,24.0,1.04,147.0,17.05
2021-01-05,130.95,2021-01-29,24.0,0.96,148.0,0.0
2021-01-05,130.95,2021-01-29,24.0,0.87,149.0,0.0
2021-01-05,130.95,2021-01-29,24.0,0.8,150.0,19.87
2021-01-05,130.95,2021-01-29,24.0,0.62,152.5,21.73
2021-01-05,130.95,2021-01-29,24.0,0.51,155.0,24.6
2021-01-05,130.95,2021-01-29,24.0,0.41,157.5,0.0
2021-01-05,130.95,2021-01-29,24.0,0.31,160.0,27.9
2021-01-05,130.95,2021-01-29,24.0,0.23,165.0,32.95
2021-01-05,130.95,2021-01-29,24.0,0.18,170.0,34.29
2021-01-05,130.95,2021-01-29,24.0,0.12,175.0,38.45
2021-01-05,130.95,2021-01-29,24.0,0.09,180.0,0.0
2021-01-05,130.95,2021-01-29,24.0,0.08,185.0,0.0
2021-01-05,130.95,2021-01-29,24.0,0.07,190.0,0.0
2021-01-05,130.95,2021-01-29,24.0,0.09,195.0,0.0
2021-01-05,130.95,2021-01-29,24.0,0.05,200.0,0.0
2021-01-06,126.66,2021-01-08,2.0,64.69,65.0,0.01
2021-01-06,126.66,2021-01-08,2.0,60.4,70.0,0.01
2021-01-06,126.66,2021-01-08,2.0,54.15,75.0,0.02
2021-01-06,126.66,2021-01-08,2.0,47.5,80.0,0.01
2021-01-06,126.66,2021-01-08,2.0,45.12,85.0,0.01
2021-01-06,126.66,2021-01-08,2.0,36.7,90.0,0.01
2021-01-06,126.66,2021-01-08,2.0,35.32,95.0,0.01
2021-01-06,126.66,2021-01-08,2.0,27.8,100.0,0.01
2021-01-06,126.66,2021-01-08,2.0,28.3,101.0,0.02
2021-01-06,126.66,2021-01-08,2.0,25.85,102.0,0.02
2021-01-06,126.66,2021-01-08,2.0,27.47,103.0,0.04
2021-01-06,126.66,2021-01-08,2.0,27.08,104.0,0.03
2021-01-06,126.66,2021-01-08,2.0,24.15,105.0,0.05
2021-01-06,126.66,2021-01-08,2.0,20.75,106.0,0.04
2021-01-06,126.66,2021-01-08,2.0,21.35,107.0,0.05
2021-01-06,126.66,2021-01-08,2.0,23.0,108.0,0.05
2021-01-06,126.66,2021-01-08,2.0,22.1,109.0,0.07
2021-01-06,126.66,2021-01-08,2.0,17.35,110.0,0.07
2021-01-06,126.66,2021-01-08,2.0,17.05,111.0,0.07
2021-01-06,126.66,2021-01-08,2.0,17.99,112.0,0.08
2021-01-06,126.66,2021-01-08,2.0,17.48,113.0,0.09
2021-01-06,126.66,2021-01-08,2.0,14.12,114.0,0.1
2021-01-06,126.66,2021-01-08,2.0,13.0,115.0,0.12
2021-01-06,126.66,2021-01-08,2.0,12.2,116.0,0.13
2021-01-06,126.66,2021-01-08,2.0,10.49,117.0,0.15
2021-01-06,126.66,2021-01-08,2.0,9.6,118.0,0.18
2021-01-06,126.66,2021-01-08,2.0,8.05,119.0,0.21
2021-01-06,126.66,2021-01-08,2.0,7.0,120.0,0.25
2021-01-06,126.66,2021-01-08,2.0,5.91,121.0,0.32
2021-01-06,126.66,2021-01-08,2.0,5.0,122.0,0.42
2021-01-06,126.66,2021-01-08,2.0,4.1,123.0,0.56
2021-01-06,126.66,2021-01-08,2.0,3.35,124.0,0.75
2021-01-06,126.66,2021-01-08,2.0,2.67,125.0,1.03
2021-01-06,126.66,2021-01-08,2.0,2.02,126.0,1.37
2021-01-06,126.66,2021-01-08,2.0,1.51,127.0,1.89
2021-01-06,126.66,2021-01-08,2.0,1.1,128.0,2.5
2021-01-06,126.66,2021-01-08,2.0,0.81,129.0,3.2
2021-01-06,126.66,2021-01-08,2.0,0.58,130.0,4.1
2021-01-06,126.66,2021-01-08,2.0,0.41,131.0,4.68
2021-01-06,126.66,2021-01-08,2.0,0.31,132.0,5.6
2021-01-06,126.66,2021-01-08,2.0,0.22,133.0,6.65
2021-01-06,126.66,2021-01-08,2.0,0.18,134.0,7.62
2021-01-06,126.66,2021-01-08,2.0,0.13,135.0,8.5
2021-01-06,126.66,2021-01-08,2.0,0.09,136.0,9.3
2021-01-06,126.66,2021-01-08,2.0,0.07,137.0,10.42
2021-01-06,126.66,2021-01-08,2.0,0.05,138.0,11.32
2021-01-06,126.66,2021-01-08,2.0,0.04,139.0,12.5
2021-01-06,126.66,2021-01-08,2.0,0.03,140.0,10.75
2021-01-06,126.66,2021-01-08,2.0,0.04,141.0,13.9
2021-01-06,126.66,2021-01-08,2.0,0.02,142.0,11.4
2021-01-06,126.66,2021-01-08,2.0,0.02,143.0,14.82
2021-01-06,126.66,2021-01-08,2.0,0.02,144.0,15.4
2021-01-06,126.66,2021-01-08,2.0,0.02,145.0,17.6
2021-01-06,126.66,2021-01-08,2.0,0.01,146.0,18.05
2021-01-06,126.66,2021-01-08,2.0,0.02,147.0,18.15
2021-01-06,126.66,2021-01-08,2.0,0.01,148.0,18.5
2021-01-06,126.66,2021-01-08,2.0,0.01,149.0,19.55
2021-01-06,126.66,2021-01-08,2.0,0.01,150.0,22.55
2021-01-06,126.66,2021-01-08,2.0,0.01,152.5,0.0
2021-01-06,126.66,2021-01-08,2.0,0.01,155.0,28.1
2021-01-06,126.66,2021-01-08,2.0,0.01,157.5,0.0
2021-01-06,126.66,2021-01-08,2.0,0.01,160.0,27.6
2021-01-06,126.66,2021-01-08,2.0,0.01,165.0,38.2
2021-01-06,126.66,2021-01-08,2.0,0.01,170.0,43.0
2021-01-06,126.66,2021-01-08,2.0,0.01,175.0,43.7
2021-01-06,126.66,2021-01-08,2.0,0.01,180.0,50.65
2021-01-06,126.66,2021-01-08,2.0,0.01,185.0,0.0
2021-01-06,126.66,2021-01-08,2.0,0.01,190.0,59.95
2021-01-06,126.66,2021-01-08,2.0,0.01,195.0,62.67
2021-01-06,126.66,2021-01-15,9.0,111.25,18.75,0.01
2021-01-06,126.66,2021-01-15,9.0,112.6,20.0,0.01
2021-01-06,126.66,2021-01-15,9.0,109.45,21.25,0.01
2021-01-06,126.66,2021-01-15,9.0,108.4,22.5,0.02
2021-01-06,126.66,2021-01-15,9.0,109.0,23.75,0.01
2021-01-06,126.66,2021-01-15,9.0,106.0,25.0,0.01
2021-01-06,126.66,2021-01-15,9.0,108.55,26.25,0.01
2021-01-06,126.66,2021-01-15,9.0,104.0,27.5,0.01
2021-01-06,126.66,2021-01-15,9.0,103.0,28.75,0.01
2021-01-06,126.66,2021-01-15,9.0,101.05,30.0,0.01
2021-01-06,126.66,2021-01-15,9.0,97.81,31.25,0.01
2021-01-06,126.66,2021-01-15,9.0,96.77,32.5,0.01
2021-01-06,126.66,2021-01-15,9.0,97.35,33.75,0.01
2021-01-06,126.66,2021-01-15,9.0,92.1,35.0,0.01
2021-01-06,126.66,2021-01-15,9.0,91.15,36.25,0.02
2021-01-06,126.66,2021-01-15,9.0,89.71,37.5,0.01
2021-01-06,126.66,2021-01-15,9.0,91.36,38.75,0.01
2021-01-06,126.66,2021-01-15,9.0,90.31,40.0,0.01
2021-01-06,126.66,2021-01-15,9.0,89.77,41.25,0.01
2021-01-06,126.66,2021-01-15,9.0,86.57,42.5,0.01
2021-01-06,126.66,2021-01-15,9.0,87.32,43.75,0.01
2021-01-06,126.66,2021-01-15,9.0,86.1,45.0,0.01
2021-01-06,126.66,2021-01-15,9.0,83.05,46.25,0.01
2021-01-06,126.66,2021-01-15,9.0,79.88,47.5,0.01
2021-01-06,126.66,2021-01-15,9.0,82.35,48.75,0.01
2021-01-06,126.66,2021-01-15,9.0,76.6,50.0,0.01
2021-01-06,126.66,2021-01-15,9.0,76.17,51.25,0.01
2021-01-06,126.66,2021-01-15,9.0,76.8,52.5,0.01
2021-01-06,126.66,2021-01-15,9.0,74.15,53.75,0.01
2021-01-06,126.66,2021-01-15,9.0,75.18,55.0,0.01
2021-01-06,126.66,2021-01-15,9.0,73.95,56.25,0.01
2021-01-06,126.66,2021-01-15,9.0,70.91,57.5,0.01
2021-01-06,126.66,2021-01-15,9.0,68.13,58.75,0.01
2021-01-06,126.66,2021-01-15,9.0,69.4,60.0,0.01
2021-01-06,126.66,2021-01-15,9.0,66.31,61.25,0.01
2021-01-06,126.66,2021-01-15,9.0,64.3,62.5,0.01
2021-01-06,126.66,2021-01-15,9.0,65.2,63.75,0.02
2021-01-06,126.66,2021-01-15,9.0,63.0,65.0,0.01
2021-01-06,126.66,2021-01-15,9.0,62.8,66.25,0.01
2021-01-06,126.66,2021-01-15,9.0,59.45,67.5,0.01
2021-01-06,126.66,2021-01-15,9.0,58.45,68.75,0.02
2021-01-06,126.66,2021-01-15,9.0,57.08,70.0,0.02
2021-01-06,126.66,2021-01-15,9.0,59.27,71.25,0.02
2021-01-06,126.66,2021-01-15,9.0,55.18,72.5,0.01
2021-01-06,126.66,2021-01-15,9.0,56.84,73.75,0.01
2021-01-06,126.66,2021-01-15,9.0,52.23,75.0,0.02
2021-01-06,126.66,2021-01-15,9.0,52.0,76.25,0.02
2021-01-06,126.66,2021-01-15,9.0,50.5,77.5,0.02
2021-01-06,126.66,2021-01-15,9.0,49.2,78.75,0.01
2021-01-06,126.66,2021-01-15,9.0,47.3,80.0,0.03
2021-01-06,126.66,2021-01-15,9.0,48.5,81.25,0.04
2021-01-06,126.66,2021-01-15,9.0,45.6,82.5,0.01
2021-01-06,126.66,2021-01-15,9.0,48.82,83.75,0.04
2021-01-06,126.66,2021-01-15,9.0,42.07,85.0,0.04
2021-01-06,126.66,2021-01-15,9.0,41.92,86.25,0.07
2021-01-06,126.66,2021-01-15,9.0,39.0,87.5,0.05
2021-01-06,126.66,2021-01-15,9.0,41.3,88.75,0.07
2021-01-06,126.66,2021-01-15,9.0,37.2,90.0,0.09
2021-01-06,126.66,2021-01-15,9.0,36.6,91.25,0.09
2021-01-06,126.66,2021-01-15,9.0,34.85,92.5,0.07
2021-01-06,126.66,2021-01-15,9.0,35.6,93.75,0.11
2021-01-06,126.66,2021-01-15,9.0,32.25,95.0,0.1
2021-01-06,126.66,2021-01-15,9.0,31.75,96.25,0.15
2021-01-06,126.66,2021-01-15,9.0,30.0,97.5,0.15
2021-01-06,126.66,2021-01-15,9.0,32.65,98.75,0.17
2021-01-06,126.66,2021-01-15,9.0,27.31,100.0,0.18
2021-01-06,126.66,2021-01-15,9.0,26.43,101.25,0.19
2021-01-06,126.66,2021-01-15,9.0,25.14,102.5,0.21
2021-01-06,126.66,2021-01-15,9.0,26.25,103.75,0.22
2021-01-06,126.66,2021-01-15,9.0,22.15,105.0,0.21
2021-01-06,126.66,2021-01-15,9.0,0.0,106.0,0.19
2021-01-06,126.66,2021-01-15,9.0,19.66,107.5,0.27
2021-01-06,126.66,2021-01-15,9.0,18.9,109.0,0.23
2021-01-06,126.66,2021-01-15,9.0,17.0,110.0,0.31
2021-01-06,126.66,2021-01-15,9.0,0.0,111.0,0.29
2021-01-06,126.66,2021-01-15,9.0,18.45,112.0,0.36
2021-01-06,126.66,2021-01-15,9.0,14.95,112.5,0.36
2021-01-06,126.66,2021-01-15,9.0,14.65,113.0,0.3
2021-01-06,126.66,2021-01-15,9.0,17.55,114.0,0.36
2021-01-06,126.66,2021-01-15,9.0,12.2,115.0,0.49
2021-01-06,126.66,2021-01-15,9.0,11.3,116.0,0.51
2021-01-06,126.66,2021-01-15,9.0,10.35,117.0,0.58
2021-01-06,126.66,2021-01-15,9.0,10.15,117.5,0.62
2021-01-06,126.66,2021-01-15,9.0,9.7,118.0,0.67
2021-01-06,126.66,2021-01-15,9.0,8.6,119.0,0.83
2021-01-06,126.66,2021-01-15,9.0,7.55,120.0,0.91
2021-01-06,126.66,2021-01-15,9.0,6.75,121.0,1.09
2021-01-06,126.66,2021-01-15,9.0,5.9,122.0,1.3
2021-01-06,126.66,2021-01-15,9.0,5.5,122.5,1.43
2021-01-06,126.66,2021-01-15,9.0,5.25,123.0,1.58
2021-01-06,126.66,2021-01-15,9.0,4.52,124.0,1.9
2021-01-06,126.66,2021-01-15,9.0,4.0,125.0,2.25
2021-01-06,126.66,2021-01-15,9.0,3.34,126.0,2.64
2021-01-06,126.66,2021-01-15,9.0,2.84,127.0,3.22
2021-01-06,126.66,2021-01-15,9.0,2.41,128.0,3.75
2021-01-06,126.66,2021-01-15,9.0,1.98,129.0,4.35
2021-01-06,126.66,2021-01-15,9.0,1.65,130.0,5.05
2021-01-06,126.66,2021-01-15,9.0,1.36,131.0,5.65
2021-01-06,126.66,2021-01-15,9.0,1.13,132.0,6.65
